label,x,y,z
minus32_minus29_25,-0.15,-0.1359375,0.11953124999999999
minus32_minus29_26,-0.15,-0.1359375,0.12421875
minus32_minus29_27,-0.15,-0.1359375,0.12890625
minus32_minus29_28,-0.15,-0.1359375,0.13359375
minus32_minus29_29,-0.15,-0.1359375,0.13828125
minus32_minus29_30,-0.15,-0.1359375,0.14296875
minus32_minus29_31,-0.15,-0.1359375,0.14765625
minus32_minus29_32,-0.15,-0.1359375,0.15234375
minus32_minus29_33,-0.15,-0.1359375,0.15703125
minus32_minus29_34,-0.15,-0.1359375,0.16171875
minus32_minus29_35,-0.15,-0.1359375,0.16640625
minus32_minus29_36,-0.15,-0.1359375,0.17109375
minus32_minus29_37,-0.15,-0.1359375,0.17578125
minus32_minus29_38,-0.15,-0.1359375,0.18046874999999998
minus32_minus29_39,-0.15,-0.1359375,0.18515625
minus32_minus29_40,-0.15,-0.1359375,0.18984374999999998
minus32_minus29_41,-0.15,-0.1359375,0.19453125
minus32_minus29_42,-0.15,-0.1359375,0.19921875
minus32_minus29_43,-0.15,-0.1359375,0.2039062499999
minus32_minus29_44,-0.15,-0.1359375,0.2085937499999
minus32_minus29_45,-0.15,-0.1359375,0.2132812499999
minus32_minus29_46,-0.15,-0.1359375,0.21796874999989999
minus32_minus29_47,-0.15,-0.1359375,0.2226562499999
minus32_minus29_48,-0.15,-0.1359375,0.22734375
minus32_minus29_49,-0.15,-0.1359375,0.23203125
minus32_minus29_50,-0.15,-0.1359375,0.23671875
minus32_minus29_51,-0.15,-0.1359375,0.24140625000000002
minus32_minus29_52,-0.15,-0.1359375,0.24609375
minus32_minus29_53,-0.15,-0.1359375,0.25078124999999996
minus32_minus29_54,-0.15,-0.1359375,0.25546875
minus32_minus29_55,-0.15,-0.1359375,0.2601562499999
minus32_minus29_56,-0.15,-0.1359375,0.26484375
minus32_minus29_57,-0.15,-0.1359375,0.2695312499999
minus32_minus29_58,-0.15,-0.1359375,0.27421875
minus32_minus29_59,-0.15,-0.1359375,0.2789062499999
minus32_minus29_60,-0.15,-0.1359375,0.28359375
minus32_minus29_61,-0.15,-0.1359375,0.2882812499999
minus32_minus29_62,-0.15,-0.1359375,0.29296875
minus32_minus29_63,-0.15,-0.1359375,0.2976562499999
minus32_minus28_0,-0.15,-0.13125,0.00234375
minus32_minus28_1,-0.15,-0.13125,0.00703125
minus32_minus28_2,-0.15,-0.13125,0.01171875
minus32_minus28_3,-0.15,-0.13125,0.01640625
minus32_minus28_4,-0.15,-0.13125,0.02109375
minus32_minus28_5,-0.15,-0.13125,0.02578125
minus32_minus28_6,-0.15,-0.13125,0.03046875
minus32_minus28_7,-0.15,-0.13125,0.03515625
